action_type,author.badges.0.icon_name,author.badges.0.title,author.id,author.images.0.height,author.images.0.id,author.images.0.url,author.images.0.width,author.images.1.height,author.images.1.id,author.images.1.url,author.images.1.width,author.name,message,message_id,message_type,time_in_seconds,time_text,timestamp
add_chat_item,,,UCPJUXvo8rtsFRoL4NMntRbw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRZG5HfbsBub9SSfCNz-sR5PLaU1ZNs8m3aCQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRZG5HfbsBub9SSfCNz-sR5PLaU1ZNs8m3aCQ=s64-c-k-c0x00ffffff-no-rj,64,Y K,えがちゃん,CjoKGkNJbUVrNVh6aVBRQ0ZhMFRyUVlkQmVNSEpnEhxDT3FseGNMeWlQUUNGUVpHaFFvZGxUOE0zZy0x,text_message,2441.147,40:41,1636379094467155
add_chat_item,,,UClbbdAZ8vveXZzn_vdtUKZg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSfHmxIUW0N57nGP5K4MbXQRSXyHupaxKaln8YBAg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSfHmxIUW0N57nGP5K4MbXQRSXyHupaxKaln8YBAg=s64-c-k-c0x00ffffff-no-rj,64,ゆーすけアメリカ,おはよう,CjoKGkNJdXl6Wlh6aVBRQ0ZZWEtGZ2tkMlRJRGdBEhxDTzNubkpMemlQUUNGVWNRclFZZENDRUREQS0w,text_message,2442.132,40:42,1636379095423315
add_chat_item,,,UChtPI3BJGdS9uXMwIiM8D1Q,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQcmGjCH1B9JhfkruCJe912QIdHoOSXvlsuOA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQcmGjCH1B9JhfkruCJe912QIdHoOSXvlsuOA=s64-c-k-c0x00ffffff-no-rj,64,y t,せやなｗｗｗ,CjkKGkNPdjF6NVh6aVBRQ0ZhckF3Z1FkNVN3QWtREhtDSl9MaXBQdWlQUUNGWEhIT0FZZHR5b0s2dzA%3D,text_message,2442.21,40:42,1636379095464717
add_chat_item,,,UCwq9pDbPdq9iWfBh12D-uKQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQhTort5nMlSIeimIwF0gpZHDL5ZnsgbLoaNgHUcSg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQhTort5nMlSIeimIwF0gpZHDL5ZnsgbLoaNgHUcSg=s64-c-k-c0x00ffffff-no-rj,64,Jun,エガちゃんねる,CjsKGkNQU3JpWmJ6aVBRQ0ZaWER3Z1FkNEZBR3dBEh1DTEhCcmVqdmlQUUNGUmJCV0FvZHV1d0t1QS0xMA%3D%3D,text_message,2443.078,40:43,1636379096405556
add_chat_item,,,UCVNaZ3wswoqbA54Y8YVFLJQ,32,32x32,https://yt4.ggpht.com/8SfEzlufWrBvNndw2rpYMIs7puOPI7ePMcxc3rxprMkBrQWXIn10-NHw95oHwW7Bmn8t9K5rATU=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/8SfEzlufWrBvNndw2rpYMIs7puOPI7ePMcxc3rxprMkBrQWXIn10-NHw95oHwW7Bmn8t9K5rATU=s64-c-k-c0x00ffffff-no-rj,64,コックカワサキ,毒飲ますは草,CkUKGkNMaXdpNWJ6aVBRQ0ZaUER3Z1FkX013QlBnEidDTm40eE9ieGlQUUNGUmJHV0FvZDl4Y1BpdzE2MzYzNzkwOTU5NjA%3D,text_message,2443.106,40:43,1636379096438874
add_chat_item,,,UCxyEGc91zdlLbK8fPwvLAlw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLTLEwGYHmcSR2iPAYA5nbp03A9h3xmSBm7Q7FzgGudY1V-XbNPQ-F-5EF3aZ1-Xpi4=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLTLEwGYHmcSR2iPAYA5nbp03A9h3xmSBm7Q7FzgGudY1V-XbNPQ-F-5EF3aZ1-Xpi4=s64-c-k-c0x00ffffff-no-rj,64,つ かーー,はるあん全然こない,CjoKGkNQYVlwSmJ6aVBRQ0ZYN0J3Z1FkWVMwRHh3EhxDTUxvdnZYeWlQUUNGYnRDaFFvZE1LWU1BZy0y,text_message,2443.527,40:43,1636379096845454
add_chat_item,,,UC81NlHiXXDTt_NmqZ9K3vQw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSCvmTzF-6w-B99wuIAlEg3QV3LgE2-fSHblZZGAQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSCvmTzF-6w-B99wuIAlEg3QV3LgE2-fSHblZZGAQ=s64-c-k-c0x00ffffff-no-rj,64,yuiゆい,草,CkUKGkNPXzN6WmJ6aVBRQ0ZRTEJ3Z1FkcFVJQ2RREidDSzJYaXJfd2lQUUNGUmJCV0FvZHV1d0t1QTE2MzYzNzkwOTYxOTU%3D,text_message,2444.263,40:44,1636379097529366
add_chat_item,,,UCHlS78BxSmmbQxZUt8N8OPQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQQlLhfudeyaI85Gz-Pub6Y-xtOymOWOCTj_mlqiA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQQlLhfudeyaI85Gz-Pub6Y-xtOymOWOCTj_mlqiA=s64-c-k-c0x00ffffff-no-rj,64,style free,ｗ,CjkKGkNKejctWmJ6aVBRQ0ZjOFdyUVlkN1FnSGl3EhtDSjJKdzhQcmlQUUNGY0VpWUFvZGs0RUlVUTc%3D,text_message,2444.923,40:44,1636379098250712
add_chat_item,,,UCEawiFRF4r8VjEjKpgwbCLg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRK48xqqc3Nr_lPGolootbnycBy_O72aFf1Tiyg2Q=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRK48xqqc3Nr_lPGolootbnycBy_O72aFf1Tiyg2Q=s64-c-k-c0x00ffffff-no-rj,64,飛マロ,ブラック企業に爆弾落ちろ,CkUKGkNJakFsSmZ6aVBRQ0ZYN0J3Z1FkWVMwRHh3EidDT2VROTQzeWlQUUNGY2tqWUFvZGRGWURuZzE2MzYzNzkwOTgzMzU%3D,text_message,2445.428,40:45,1636379098685514
add_chat_item,,,UCWMvEzaWcjU6GGmxjLYqOSA,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQmtpcBPOsDqNNc4uNbs5bhs3DV8kIn568Xjg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQmtpcBPOsDqNNc4uNbs5bhs3DV8kIn568Xjg=s64-c-k-c0x00ffffff-no-rj,64,sjroanripw,sayaka金ちょうだい,CjoKGkNNck13cGZ6aVBRQ0ZUVWI1d29kUzlnT2tBEhxDUF9QMnZYdWlQUUNGUjVDblFrZEdCZ0ZHdy03,text_message,2446.12,40:46,1636379099440769
add_chat_item,,,UCateYWzE-I8EYYQwV_b5czg,32,32x32,https://yt4.ggpht.com/n96XCn3PkjxTz7ZVlhD94Be5sAWs2jesNDOHU2yivziGRGJZlR6sLbd7KRuDG0PVlM9HFoZc=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/n96XCn3PkjxTz7ZVlhD94Be5sAWs2jesNDOHU2yivziGRGJZlR6sLbd7KRuDG0PVlM9HFoZc=s64-c-k-c0x00ffffff-no-rj,64,ないがい11,初見です,CkUKGkNORC0ycGZ6aVBRQ0Zic1ZyUVlkM3pNS05nEidDSlBKbzRuemlQUUNGZDN4T0FZZGV1QUFmdzE2MzYzNzkwOTgzNzc%3D,text_message,2446.624,40:46,1636379099840373
add_chat_item,,,UCfDV3fQOZ6JBvThpH9Rygmw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSk-M2vPt2eRFiporR74ZsPATfCz2zzFdm9qj9LIYw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSk-M2vPt2eRFiporR74ZsPATfCz2zzFdm9qj9LIYw=s64-c-k-c0x00ffffff-no-rj,64,A* AKO,たまにおもしろいぞ！:face_with_hand_over_mouth:,CkUKGkNNLU03cGZ6aVBRQ0ZYN0J3Z1FkWVMwRHh3EidDSlgzbHRQdWlQUUNGVlhIVEFJZHR3WUhkZzE2MzYzNzkwOTk5NjM%3D,text_message,2446.829,40:46,1636379100153471
add_chat_item,,,UCpUNv-9f9PMIQxUoa0u5hlg,32,32x32,https://yt4.ggpht.com/VwkKBxMfLQFrtroYChDC7mPkRVi-9rRwI92_9QKuj9NP4dclDnYVQh-sodqH2baRuwQWrt7p=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/VwkKBxMfLQFrtroYChDC7mPkRVi-9rRwI92_9QKuj9NP4dclDnYVQh-sodqH2baRuwQWrt7p=s64-c-k-c0x00ffffff-no-rj,64,M a d o k a,wwwwwww,CjoKGkNON2o5NWZ6aVBRQ0ZRTEJ3Z1FkcFVJQ2RREhxDTGJ5OEpfcmlQUUNGUVJSaFFvZG1la0V1QS05,text_message,2446.987,40:46,1636379100312099
add_chat_item,,,UCzqt_ZLdWPkmdNnpb_W8uZw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLS312nuA4PVdQjS_gVSgSCf7bnuXdleklHP5g=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLS312nuA4PVdQjS_gVSgSCf7bnuXdleklHP5g=s64-c-k-c0x00ffffff-no-rj,64,ぽぽっぽ,エガちゃん:double_exclamation_mark:,CjsKGkNJemo5NWZ6aVBRQ0ZhckF3Z1FkNVN3QWtREh1DUDJoX0lEeWlQUUNGUktHY0FvZDNaSUN3dy0xNQ%3D%3D,text_message,2446.992,40:46,1636379100312281
add_chat_item,,,UC9a5r13oQJEgE9dLoM73ttQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLTYAeX8jzXImZPbVv0FgyFEuHxqjIphSD_9RQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLTYAeX8jzXImZPbVv0FgyFEuHxqjIphSD_9RQ=s64-c-k-c0x00ffffff-no-rj,64,kyabetu loool,ひろゆきさん、ｼｭｼｭ↓...と自宅で甘えているの知って萌えました,CjkKGkNMM2NqcGp6aVBRQ0ZkVXByUVlkSlZZQkNBEhtDS3FfMjRIemlQUUNGUTlIaFFvZGt3d0t1dzA%3D,text_message,2447.405,40:47,1636379100687980
add_chat_item,,,UCDIf9MzsGX-Woe00ZlUFDEQ,32,32x32,https://yt4.ggpht.com/hsyExt2SManIAPtNRWLFeqy7t01V0S3xqL5lAl8PRy4GMPFo6Fem65BbJtTTMM5XGNf56Ihi=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/hsyExt2SManIAPtNRWLFeqy7t01V0S3xqL5lAl8PRy4GMPFo6Fem65BbJtTTMM5XGNf56Ihi=s64-c-k-c0x00ffffff-no-rj,64,ゆず,おぉww,CjoKGkNObWR4cGp6aVBRQ0ZkVXByUVlkSlZZQkNBEhxDSWJxb29ueGlQUUNGUkR6andvZGR2d0pDdy0x,text_message,2448.304,40:48,1636379101597443
add_chat_item,,,UCU1RHxiN7N6qzTRyjatUPCQ,32,32x32,https://yt4.ggpht.com/cPmVTMk8MI-bwFopm4UEqS6enkZ7hGPUxGcvnPEpQWdyuavREGS_gODwgH0Gc75X3hyBhHllFFQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/cPmVTMk8MI-bwFopm4UEqS6enkZ7hGPUxGcvnPEpQWdyuavREGS_gODwgH0Gc75X3hyBhHllFFQ=s64-c-k-c0x00ffffff-no-rj,64,未海miu,知識と経験値と強スルースキル。スパチャ多くて当たり前ですね♡,CkUKGkNOLUw0NWp6aVBRQ0ZRTEJ3Z1FkcFVJQ2RREidDSXZRaE1fcWlQUUNGZE1yWUFvZDN0b0syUTE2MzYzNzkxMDEwNjE%3D,text_message,2448.72,40:48,1636379102070294
add_chat_item,,,UC6QTvfnIEWe1M56Y7dceJXQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRdjsBawbtlFD0_6QiiRhLnoOKlO5PB0CZLjqRn=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRdjsBawbtlFD0_6QiiRhLnoOKlO5PB0CZLjqRn=s64-c-k-c0x00ffffff-no-rj,64,koume nari,面白いと思うけど,CjoKGkNPbUE5cGp6aVBRQ0ZkVXByUVlkSlZZQkNBEhxDTUNqaUlfd2lQUUNGUk5BaFFvZGNZOEJQUS0x,text_message,2449.049,40:49,1636379102380191
add_chat_item,,,UCzgzL6UJYJcTwMZ95zCE0ag,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSZGdiY896DvUCvEcnYMTN4QR139ybfbjj_vrP7P1HHuXaYOoSXJQNyjl4F77EF=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSZGdiY896DvUCvEcnYMTN4QR139ybfbjj_vrP7P1HHuXaYOoSXJQNyjl4F77EF=s64-c-k-c0x00ffffff-no-rj,64,mima,毒は犯罪,CjkKGkNKYnIySm56aVBRQ0ZkVXByUVlkSlZZQkNBEhtDTmFnOW83emlQUUNGU3hCOVFVZG1NY0lOZzA%3D,text_message,2450.735,40:50,1636379103999423
add_chat_item,,,UCpovJD3thUvtn2sqIyp6AXg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRyX1dCt6SAKkUvGUPoeXd4qecgsHOQ96smVyPawQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRyX1dCt6SAKkUvGUPoeXd4qecgsHOQ96smVyPawQ=s64-c-k-c0x00ffffff-no-rj,64,Ayaka Jp,エガちゃん人柄ですね,CjoKGkNOVEt5NXJ6aVBRQ0ZUQWRyUVlkZ3ZrSkNBEhxDUFdOdi1Yb2lQUUNGWlhHT0FZZFljUU5KQTE0,text_message,2452.638,40:52,1636379105879422
add_chat_item,,,UCouorLmwtb4Yo9GtUwF7zEg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRykHPGT0qydW7nDCOvC5dHRtr_bvaERuFZzfEbXQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRykHPGT0qydW7nDCOvC5dHRtr_bvaERuFZzfEbXQ=s64-c-k-c0x00ffffff-no-rj,64,ペイン,スパチャの量エグすぎｗｗｗ,CjkKGkNKRFdpSnZ6aVBRQ0ZaWER3Z1FkNEZBR3dBEhtDSmJVbDlid2lQUUNGVm5HVEFJZHotUUFiQTE%3D,text_message,2453.559,40:53,1636379106880329
add_chat_item,,,UCTPgKdLS_nGxNWHufojT4HA,32,32x32,https://yt4.ggpht.com/h2b0tEmZOykObxA15xDHTriNHgTh1MTDw-OhklMr-LZAwAfBqh7z1UvKhxOLKjN052H0xSgi_Q8=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/h2b0tEmZOykObxA15xDHTriNHgTh1MTDw-OhklMr-LZAwAfBqh7z1UvKhxOLKjN052H0xSgi_Q8=s64-c-k-c0x00ffffff-no-rj,64,hana,エガちゃん、いい人,CjsKGkNKdk9pcHZ6aVBRQ0ZiNE1yUVlkOUpRQ1VnEh1DTHZSeDl2cWlQUUNGUVVmWUFvZDhBVUc1QS0xMw%3D%3D,text_message,2453.593,40:53,1636379106912073
add_chat_item,,,UCp_mhi2WQuXxk2Vt8XJQPcQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSws5gUK78jPPT1PenPdQ3iVzGLMhujElZbUD3g5Q=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSws5gUK78jPPT1PenPdQ3iVzGLMhujElZbUD3g5Q=s64-c-k-c0x00ffffff-no-rj,64,まみこ,草,CkUKGkNPNlVtSnZ6aVBRQ0ZUQWRyUVlkZ3ZrSkNBEidDTnFydXBMdWlQUUNGWmR1WUFvZGJKMExaZzE2MzYzNzkxMDc1NTY%3D,text_message,2453.877,40:53,1636379107134115
add_chat_item,,,UCHlS78BxSmmbQxZUt8N8OPQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQQlLhfudeyaI85Gz-Pub6Y-xtOymOWOCTj_mlqiA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQQlLhfudeyaI85Gz-Pub6Y-xtOymOWOCTj_mlqiA=s64-c-k-c0x00ffffff-no-rj,64,style free,あたおかですからねｗ,CjkKGkNLS1JwWnZ6aVBRQ0Zic1ZyUVlkM3pNS05nEhtDSjJKdzhQcmlQUUNGY0VpWUFvZGs0RUlVUTg%3D,text_message,2454.03,40:54,1636379107346653
add_chat_item,,,UCAdhTTvaKV40ug5oqOQ7nbw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRy0f8OYLW48IFxBOjRY7Mqo9xt672OaiXxuPW_=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRy0f8OYLW48IFxBOjRY7Mqo9xt672OaiXxuPW_=s64-c-k-c0x00ffffff-no-rj,64,an beagle,エガちゃんww,CjoKGkNPMkVwNXZ6aVBRQ0ZkVXByUVlkSlZZQkNBEhxDT3p6eHVfeGlQUUNGUV8yandvZGpvY00wUS0w,text_message,2454.063,40:54,1636379107377811
add_chat_item,,,UCX4Od4CrPsgbyoOESd0w7NA,32,32x32,https://yt4.ggpht.com/iygIlj70152R2lLQfDxiEzCS2o9feZldlniqrN8cfObToW8EJQ9Pv_-bG_RaFkSScYBEvOExtA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/iygIlj70152R2lLQfDxiEzCS2o9feZldlniqrN8cfObToW8EJQ9Pv_-bG_RaFkSScYBEvOExtA=s64-c-k-c0x00ffffff-no-rj,64,ぽちゃめ,マイキー好きですかで12000かけるの草,CkUKGkNOckdfcHZ6aVBRQ0ZaUER3Z1FkX013QlBnEidDS2FRMnZqeWlQUUNGVWt6V0FvZHRKRUtWQTE2MzYzNzkxMDg4NDI%3D,text_message,2455.491,40:55,1636379108811668
add_chat_item,,,UCTP4tWj6hmguLXKaBeAsmHA,32,32x32,https://yt4.ggpht.com/ytc/AKedOLSBFVGbVA5SF9JCuq1tZ_bzf0xuJkVqgycurnEC=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLSBFVGbVA5SF9JCuq1tZ_bzf0xuJkVqgycurnEC=s64-c-k-c0x00ffffff-no-rj,64,しまのっち,えっw,CjoKGkNPTFhsWnp6aVBRQ0ZUQWRyUVlkZ3ZrSkNBEhxDT2Vrbkw3cmlQUUNGWU1GWUFvZGg2a0c1QS0x,text_message,2455.879,40:55,1636379109190660
add_chat_item,,,UCwmrb3W0lfVFru8YJgC30Mw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRGmbJtQb3P9E545untgulJA41MtULzUlrj5g=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRGmbJtQb3P9E545untgulJA41MtULzUlrj5g=s64-c-k-c0x00ffffff-no-rj,64,yo mi,マイキーはマジうけたよ！ありがとう！,CjsKGkNMbkxtWnp6aVBRQ0ZTSVk1d29kcXRjQk9BEh1DTXJONl92dGlQUUNGUVZXS2dvZG52QUw2Zy0yOA%3D%3D,text_message,2455.939,40:55,1636379109254623
add_chat_item,,,UCVNaZ3wswoqbA54Y8YVFLJQ,32,32x32,https://yt4.ggpht.com/8SfEzlufWrBvNndw2rpYMIs7puOPI7ePMcxc3rxprMkBrQWXIn10-NHw95oHwW7Bmn8t9K5rATU=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/8SfEzlufWrBvNndw2rpYMIs7puOPI7ePMcxc3rxprMkBrQWXIn10-NHw95oHwW7Bmn8t9K5rATU=s64-c-k-c0x00ffffff-no-rj,64,コックカワサキ,エガちゃんおもろくないは可愛そう,CkUKGkNKYUxycDN6aVBRQ0ZUVWI1d29kUzlnT2tBEidDTm40eE9ieGlQUUNGUmJHV0FvZDl4Y1BpdzE2MzYzNzkxMTEyMTE%3D,text_message,2458.435,40:58,1636379111687633
add_chat_item,,,UCAJGB7E4-HeyJHRss8ZSlKg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQ3oijBqEMxyyfVNXRELXUOgG6GoSqg96eAhKk=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQ3oijBqEMxyyfVNXRELXUOgG6GoSqg96eAhKk=s64-c-k-c0x00ffffff-no-rj,64,豆腐,クソワロタ,CjsKGkNOYV91NTN6aVBRQ0ZUQWRyUVlkZ3ZrSkNBEh1DSWVQOTlmcmlQUUNGUkFZWUFvZGptVURBQS0yMg%3D%3D,text_message,2458.583,40:58,1636379111907354
add_chat_item,,,UCk_8wDvkpRNbWiTHt_xeW0Q,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRxTuyYN4AZ3gEgdFhEmBCi73hscBdcC3vofbhV=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRxTuyYN4AZ3gEgdFhEmBCi73hscBdcC3vofbhV=s64-c-k-c0x00ffffff-no-rj,64,こうちゃ,:goodvibes:,CjoKGkNJT056NTN6aVBRQ0ZjOFdyUVlkN1FnSGl3EhxDTEN2MXV2eGlQUUNGUnhiaFFvZHpOQUczZy0z,text_message,2458.922,40:58,1636379112228528
add_chat_item,,,UCMhuB6lphnGvxIgbAvZRE4w,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQbCvoJQ51NukJEtz5uINWFsf2E_jkEYwEqcij5=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQbCvoJQ51NukJEtz5uINWFsf2E_jkEYwEqcij5=s64-c-k-c0x00ffffff-no-rj,64,B-CAT おもろい猫動画チャンネル,こなゆき,CjkKGkNNLTY2NTN6aVBRQ0ZTSVk1d29kcXRjQk9BEhtDSjJzb0pMemlQUUNGVmxtaXdvZHg4NE9KZzA%3D,text_message,2459.439,40:59,1636379112693123
add_chat_item,,,UC1e4Z_pFMvd_cIkEYa9Npxg,32,32x32,https://yt4.ggpht.com/ytc/AKedOLT77picOB5ErEbX0i3sS4CdjoxCskpHi8_3InDAqg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLT77picOB5ErEbX0i3sS4CdjoxCskpHi8_3InDAqg=s64-c-k-c0x00ffffff-no-rj,64,中村林檎,ひろゆき　こっち向いて！,CjoKGkNPMldsWjd6aVBRQ0ZkVXByUVlkSlZZQkNBEhxDUGFBd2JieGlQUUNGZFJBOVFVZFZqUUMzZy0x,text_message,2460.045,41:00,1636379113376666
add_chat_item,,,UCZVmOUe_l1TqH3ZEf_vs44Q,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRYkdX17rcdJjt9S3YkzCJUcozoT2sXnqDQZqDl=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRYkdX17rcdJjt9S3YkzCJUcozoT2sXnqDQZqDl=s64-c-k-c0x00ffffff-no-rj,64,とーはたゆゆ,うわっ！軽く悪口,CjsKGkNNbmp4cDd6aVBRQ0ZYN0J3Z1FkWVMwRHh3Eh1DSjcwbThMd2lQUUNGY1lOS2dvZHMtZ0RWZy0xMg%3D%3D,text_message,2460.93,41:00,1636379114189293
add_chat_item,,,UCAQWO2t8CSb5eIWARc1gYmQ,32,32x32,https://yt4.ggpht.com/n8vznyTgc_odHVWvQd_3raTtavpFbtg7NKV1KTkFoUslObnMGA5cV9Wz856VRn5UDI4EG4c5xSI=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/n8vznyTgc_odHVWvQd_3raTtavpFbtg7NKV1KTkFoUslObnMGA5cV9Wz856VRn5UDI4EG4c5xSI=s64-c-k-c0x00ffffff-no-rj,64,みかたろ,:face_with_tears_of_joy:,CjoKGkNMbl9fWjd6aVBRQ0ZhckF3Z1FkNVN3QWtREhxDTGpGcnB2emlQUUNGUTMzandvZEloME93dy0w,text_message,2461.756,41:01,1636379115094047
add_chat_item,,,UCgScDw3KaH7d2-oV__8x88A,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRsDxqfAEqj4rrJIa352X6o8ZYtRJAOpV9S6q5I=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRsDxqfAEqj4rrJIa352X6o8ZYtRJAOpV9S6q5I=s64-c-k-c0x00ffffff-no-rj,64,amaryllis t t,www,CjoKGkNOREFoNV96aVBRQ0ZaWER3Z1FkNEZBR3dBEhxDTkN5d0ozd2lQUUNGY2FVV0FvZElGb0pJZy0w,text_message,2461.944,41:01,1636379115249786
add_chat_item,,,UCiNr03kp2d2TfIuzNhQM0kQ,32,32x32,https://yt4.ggpht.com/ytc/AKedOLQu3KXTim_qC6M3m_ost5ETYcRZpeD92iXpCI07WUk=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLQu3KXTim_qC6M3m_ost5ETYcRZpeD92iXpCI07WUk=s64-c-k-c0x00ffffff-no-rj,64,キリンさん,江頭サン性格いいという説,CjkKGkNMNkhwcF96aVBRQ0ZUTER3Z1FkUTRnTUVBEhtDSTY5aVpmeGlQUUNGWUpKWUFvZGp2VUxaZzc%3D,text_message,2462.486,41:02,1636379115750387
add_chat_item,,,UCFhFz99bsUBMKjjbuMuESWA,32,32x32,https://yt4.ggpht.com/ytc/AKedOLRNzmCxbMjDCeLVZSTjGY8-rzNDOoUIukJy_nHH=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLRNzmCxbMjDCeLVZSTjGY8-rzNDOoUIukJy_nHH=s64-c-k-c0x00ffffff-no-rj,64,月夜,ぷっすまでしか見れなかったから,CkUKGkNMVHF1cF96aVBRQ0ZYN0J3Z1FkWVMwRHh3EidDT0RSdjV2dGlQUUNGUXphV0FvZHJHUUh1UTE2MzYzNzkxMTQyNTQ%3D,text_message,2462.764,41:02,1636379116090701
add_chat_item,,,UCzqt_ZLdWPkmdNnpb_W8uZw,32,32x32,https://yt4.ggpht.com/ytc/AKedOLS312nuA4PVdQjS_gVSgSCf7bnuXdleklHP5g=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AKedOLS312nuA4PVdQjS_gVSgSCf7bnuXdleklHP5g=s64-c-k-c0x00ffffff-no-rj,64,ぽぽっぽ,面白いよ,CjsKGkNMcnN1cF96aVBRQ0ZkVXByUVlkSlZZQkNBEh1DUDJoX0lEeWlQUUNGUktHY0FvZDNaSUN3dy0xNg%3D%3D,text_message,2462.767,41:02,1636379116090988
